DATAFLOW,LAST UPDATE,freq,nrg_bal,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,IT,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LT,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LU,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,LV,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MD,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,ME,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MK,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,MT,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NL,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,NO,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PL,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,PT,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,RO,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC_DT2020,MTOE,RO,2006,,m,
